HOOD_158,NEIGHBOURHOOD_158,OCC_YEAR,MCI_CATEGORY,count
036,Newtonbrook West (36),2020,Robbery,23
036,Newtonbrook West (36),2020,Theft Over,8
036,Newtonbrook West (36),2021,Assault,199
036,Newtonbrook West (36),2021,Auto Theft,96
036,Newtonbrook West (36),2021,Break and Enter,35
036,Newtonbrook West (36),2021,Robbery,17
036,Newtonbrook West (36),2021,Theft Over,10
036,Newtonbrook West (36),2022,Assault,227
036,Newtonbrook West (36),2022,Auto Theft,173
036,Newtonbrook West (36),2022,Break and Enter,36
036,Newtonbrook West (36),2022,Robbery,30
036,Newtonbrook West (36),2022,Theft Over,12
036,Newtonbrook West (36),2023,Assault,202
036,Newtonbrook West (36),2023,Auto Theft,220
036,Newtonbrook West (36),2023,Break and Enter,53
036,Newtonbrook West (36),2023,Robbery,30
036,Newtonbrook West (36),2023,Theft Over,15
036,Newtonbrook West (36),2024,Assault,228
036,Newtonbrook West (36),2024,Auto Theft,115
036,Newtonbrook West (36),2024,Break and Enter,31
036,Newtonbrook West (36),2024,Robbery,46
036,Newtonbrook West (36),2024,Theft Over,19
036,Newtonbrook West (36),2025,Assault,142
036,Newtonbrook West (36),2025,Auto Theft,83
036,Newtonbrook West (36),2025,Break and Enter,35
036,Newtonbrook West (36),2025,Robbery,20
036,Newtonbrook West (36),2025,Theft Over,15
037,Willowdale West (37),2006,Assault,1
037,Willowdale West (37),2009,Assault,1
037,Willowdale West (37),2012,Assault,2
037,Willowdale West (37),2014,Assault,77
037,Willowdale West (37),2014,Auto Theft,9
037,Willowdale West (37),2014,Break and Enter,29
037,Willowdale West (37),2014,Robbery,11
037,Willowdale West (37),2014,Theft Over,4
037,Willowdale West (37),2015,Assault,94
037,Willowdale West (37),2015,Auto Theft,14
037,Willowdale West (37),2015,Break and Enter,18
037,Willowdale West (37),2015,Robbery,1
037,Willowdale West (37),2015,Theft Over,6
037,Willowdale West (37),2016,Assault,83
037,Willowdale West (37),2016,Auto Theft,11
037,Willowdale West (37),2016,Break and Enter,36
037,Willowdale West (37),2016,Robbery,9
037,Willowdale West (37),2016,Theft Over,4
037,Willowdale West (37),2017,Assault,71
037,Willowdale West (37),2017,Auto Theft,14
037,Willowdale West (37),2017,Break and Enter,30
037,Willowdale West (37),2017,Robbery,20
037,Willowdale West (37),2017,Theft Over,4
037,Willowdale West (37),2018,Assault,90
037,Willowdale West (37),2018,Auto Theft,10
037,Willowdale West (37),2018,Break and Enter,35
037,Willowdale West (37),2018,Robbery,28
037,Willowdale West (37),2018,Theft Over,7
037,Willowdale West (37),2019,Assault,102
037,Willowdale West (37),2019,Auto Theft,24
037,Willowdale West (37),2019,Break and Enter,20
037,Willowdale West (37),2019,Robbery,24
037,Willowdale West (37),2019,Theft Over,8
037,Willowdale West (37),2020,Assault,86
037,Willowdale West (37),2020,Auto Theft,45
037,Willowdale West (37),2020,Break and Enter,24
037,Willowdale West (37),2020,Robbery,25
037,Willowdale West (37),2020,Theft Over,8
037,Willowdale West (37),2021,Assault,80
037,Willowdale West (37),2021,Auto Theft,33
037,Willowdale West (37),2021,Break and Enter,15
037,Willowdale West (37),2021,Robbery,28
037,Willowdale West (37),2021,Theft Over,9
037,Willowdale West (37),2022,Assault,112
037,Willowdale West (37),2022,Auto Theft,45
037,Willowdale West (37),2022,Break and Enter,30
037,Willowdale West (37),2022,Robbery,24
037,Willowdale West (37),2022,Theft Over,9
037,Willowdale West (37),2023,Assault,115
037,Willowdale West (37),2023,Auto Theft,63
037,Willowdale West (37),2023,Break and Enter,40
037,Willowdale West (37),2023,Robbery,17
037,Willowdale West (37),2023,Theft Over,11
037,Willowdale West (37),2024,Assault,106
037,Willowdale West (37),2024,Auto Theft,29
037,Willowdale West (37),2024,Break and Enter,22
037,Willowdale West (37),2024,Robbery,19
037,Willowdale West (37),2024,Theft Over,10
037,Willowdale West (37),2025,Assault,78
037,Willowdale West (37),2025,Auto Theft,15
037,Willowdale West (37),2025,Break and Enter,18
037,Willowdale West (37),2025,Robbery,9
037,Willowdale West (37),2025,Theft Over,5
038,Lansing-Westgate (38),2002,Theft Over,1
038,Lansing-Westgate (38),2009,Assault,2
038,Lansing-Westgate (38),2013,Theft Over,1
038,Lansing-Westgate (38),2014,Assault,38
038,Lansing-Westgate (38),2014,Auto Theft,18
038,Lansing-Westgate (38),2014,Break and Enter,34
038,Lansing-Westgate (38),2014,Robbery,11
038,Lansing-Westgate (38),2014,Theft Over,5
038,Lansing-Westgate (38),2015,Assault,77
038,Lansing-Westgate (38),2015,Auto Theft,22
038,Lansing-Westgate (38),2015,Break and Enter,27
038,Lansing-Westgate (38),2015,Robbery,5
038,Lansing-Westgate (38),2015,Theft Over,3
038,Lansing-Westgate (38),2016,Assault,66
038,Lansing-Westgate (38),2016,Auto Theft,26
038,Lansing-Westgate (38),2016,Break and Enter,41
038,Lansing-Westgate (38),2016,Robbery,5
038,Lansing-Westgate (38),2016,Theft Over,4
038,Lansing-Westgate (38),2017,Assault,89
038,Lansing-Westgate (38),2017,Auto Theft,28
038,Lansing-Westgate (38),2017,Break and Enter,42
038,Lansing-Westgate (38),2017,Robbery,15
038,Lansing-Westgate (38),2017,Theft Over,11
038,Lansing-Westgate (38),2018,Assault,66
038,Lansing-Westgate (38),2018,Auto Theft,16
038,Lansing-Westgate (38),2018,Break and Enter,51
038,Lansing-Westgate (38),2018,Robbery,31
038,Lansing-Westgate (38),2018,Theft Over,7
038,Lansing-Westgate (38),2019,Assault,72
038,Lansing-Westgate (38),2019,Auto Theft,25
038,Lansing-Westgate (38),2019,Break and Enter,38
038,Lansing-Westgate (38),2019,Robbery,9
038,Lansing-Westgate (38),2019,Theft Over,9
038,Lansing-Westgate (38),2020,Assault,97
038,Lansing-Westgate (38),2020,Auto Theft,48
038,Lansing-Westgate (38),2020,Break and Enter,39
038,Lansing-Westgate (38),2020,Robbery,11
038,Lansing-Westgate (38),2020,Theft Over,7
038,Lansing-Westgate (38),2021,Assault,88
038,Lansing-Westgate (38),2021,Auto Theft,63
038,Lansing-Westgate (38),2021,Break and Enter,16
038,Lansing-Westgate (38),2021,Robbery,12
038,Lansing-Westgate (38),2021,Theft Over,5
038,Lansing-Westgate (38),2022,Assault,71
038,Lansing-Westgate (38),2022,Auto Theft,66
038,Lansing-Westgate (38),2022,Break and Enter,38
038,Lansing-Westgate (38),2022,Robbery,14
038,Lansing-Westgate (38),2022,Theft Over,11
038,Lansing-Westgate (38),2023,Assault,90
038,Lansing-Westgate (38),2023,Auto Theft,123
038,Lansing-Westgate (38),2023,Break and Enter,54
038,Lansing-Westgate (38),2023,Robbery,25
038,Lansing-Westgate (38),2023,Theft Over,8
038,Lansing-Westgate (38),2024,Assault,98
038,Lansing-Westgate (38),2024,Auto Theft,48
038,Lansing-Westgate (38),2024,Break and Enter,26
038,Lansing-Westgate (38),2024,Robbery,23
038,Lansing-Westgate (38),2024,Theft Over,11
038,Lansing-Westgate (38),2025,Assault,69
038,Lansing-Westgate (38),2025,Auto Theft,27
038,Lansing-Westgate (38),2025,Break and Enter,11
038,Lansing-Westgate (38),2025,Robbery,6
038,Lansing-Westgate (38),2025,Theft Over,7
039,Bedford Park-Nortown (39),2000,Assault,1
039,Bedford Park-Nortown (39),2005,Assault,2
039,Bedford Park-Nortown (39),2007,Theft Over,1
039,Bedford Park-Nortown (39),2008,Assault,1
039,Bedford Park-Nortown (39),2012,Assault,1
039,Bedford Park-Nortown (39),2013,Break and Enter,1
039,Bedford Park-Nortown (39),2013,Theft Over,1
039,Bedford Park-Nortown (39),2014,Assault,61
039,Bedford Park-Nortown (39),2014,Auto Theft,40
039,Bedford Park-Nortown (39),2014,Break and Enter,84
039,Bedford Park-Nortown (39),2014,Robbery,13
039,Bedford Park-Nortown (39),2014,Theft Over,10
039,Bedford Park-Nortown (39),2015,Assault,28
039,Bedford Park-Nortown (39),2015,Auto Theft,40
039,Bedford Park-Nortown (39),2015,Break and Enter,66
039,Bedford Park-Nortown (39),2015,Robbery,8
039,Bedford Park-Nortown (39),2015,Theft Over,13
039,Bedford Park-Nortown (39),2016,Assault,38
039,Bedford Park-Nortown (39),2016,Auto Theft,31
039,Bedford Park-Nortown (39),2016,Break and Enter,101
039,Bedford Park-Nortown (39),2016,Robbery,18
039,Bedford Park-Nortown (39),2016,Theft Over,8
039,Bedford Park-Nortown (39),2017,Assault,54
039,Bedford Park-Nortown (39),2017,Auto Theft,46
039,Bedford Park-Nortown (39),2017,Break and Enter,120
039,Bedford Park-Nortown (39),2017,Robbery,17
039,Bedford Park-Nortown (39),2017,Theft Over,11
039,Bedford Park-Nortown (39),2018,Assault,36
039,Bedford Park-Nortown (39),2018,Auto Theft,49
039,Bedford Park-Nortown (39),2018,Break and Enter,102
039,Bedford Park-Nortown (39),2018,Robbery,13
039,Bedford Park-Nortown (39),2018,Theft Over,8
039,Bedford Park-Nortown (39),2019,Assault,58
039,Bedford Park-Nortown (39),2019,Auto Theft,63
039,Bedford Park-Nortown (39),2019,Break and Enter,89
039,Bedford Park-Nortown (39),2019,Robbery,14
039,Bedford Park-Nortown (39),2019,Theft Over,18
039,Bedford Park-Nortown (39),2020,Assault,52
039,Bedford Park-Nortown (39),2020,Auto Theft,81
039,Bedford Park-Nortown (39),2020,Break and Enter,63
039,Bedford Park-Nortown (39),2020,Robbery,18
039,Bedford Park-Nortown (39),2020,Theft Over,10
039,Bedford Park-Nortown (39),2021,Assault,40
039,Bedford Park-Nortown (39),2021,Auto Theft,105
039,Bedford Park-Nortown (39),2021,Break and Enter,30
039,Bedford Park-Nortown (39),2021,Robbery,10
039,Bedford Park-Nortown (39),2021,Theft Over,4
039,Bedford Park-Nortown (39),2022,Assault,44
039,Bedford Park-Nortown (39),2022,Auto Theft,172
039,Bedford Park-Nortown (39),2022,Break and Enter,66
039,Bedford Park-Nortown (39),2022,Robbery,12
039,Bedford Park-Nortown (39),2022,Theft Over,8
039,Bedford Park-Nortown (39),2023,Assault,55
039,Bedford Park-Nortown (39),2023,Auto Theft,235
039,Bedford Park-Nortown (39),2023,Break and Enter,124
039,Bedford Park-Nortown (39),2023,Robbery,12
039,Bedford Park-Nortown (39),2023,Theft Over,12
039,Bedford Park-Nortown (39),2024,Assault,67
039,Bedford Park-Nortown (39),2024,Auto Theft,104
039,Bedford Park-Nortown (39),2024,Break and Enter,96
039,Bedford Park-Nortown (39),2024,Robbery,42
039,Bedford Park-Nortown (39),2024,Theft Over,10
039,Bedford Park-Nortown (39),2025,Assault,47
039,Bedford Park-Nortown (39),2025,Auto Theft,30
039,Bedford Park-Nortown (39),2025,Break and Enter,48
039,Bedford Park-Nortown (39),2025,Robbery,14
039,Bedford Park-Nortown (39),2025,Theft Over,11
040,St.Andrew-Windfields (40),2001,Assault,1
040,St.Andrew-Windfields (40),2010,Break and Enter,1
040,St.Andrew-Windfields (40),2011,Assault,1
040,St.Andrew-Windfields (40),2011,Theft Over,1
040,St.Andrew-Windfields (40),2013,Assault,1
040,St.Andrew-Windfields (40),2014,Assault,58
040,St.Andrew-Windfields (40),2014,Auto Theft,19
040,St.Andrew-Windfields (40),2014,Break and Enter,82
040,St.Andrew-Windfields (40),2014,Robbery,10
040,St.Andrew-Windfields (40),2014,Theft Over,13
040,St.Andrew-Windfields (40),2015,Assault,46
040,St.Andrew-Windfields (40),2015,Auto Theft,26
040,St.Andrew-Windfields (40),2015,Break and Enter,79
040,St.Andrew-Windfields (40),2015,Robbery,6
040,St.Andrew-Windfields (40),2015,Theft Over,15
040,St.Andrew-Windfields (40),2016,Assault,57
040,St.Andrew-Windfields (40),2016,Auto Theft,11
040,St.Andrew-Windfields (40),2016,Break and Enter,56
040,St.Andrew-Windfields (40),2016,Robbery,24
040,St.Andrew-Windfields (40),2016,Theft Over,6
040,St.Andrew-Windfields (40),2017,Assault,47
040,St.Andrew-Windfields (40),2017,Auto Theft,16
040,St.Andrew-Windfields (40),2017,Break and Enter,86
040,St.Andrew-Windfields (40),2017,Robbery,2
040,St.Andrew-Windfields (40),2017,Theft Over,6
040,St.Andrew-Windfields (40),2018,Assault,66
040,St.Andrew-Windfields (40),2018,Auto Theft,24
040,St.Andrew-Windfields (40),2018,Break and Enter,82
040,St.Andrew-Windfields (40),2018,Robbery,6
040,St.Andrew-Windfields (40),2018,Theft Over,5
040,St.Andrew-Windfields (40),2019,Assault,72
040,St.Andrew-Windfields (40),2019,Auto Theft,40
040,St.Andrew-Windfields (40),2019,Break and Enter,83
040,St.Andrew-Windfields (40),2019,Robbery,11
040,St.Andrew-Windfields (40),2019,Theft Over,8
040,St.Andrew-Windfields (40),2020,Assault,51
040,St.Andrew-Windfields (40),2020,Auto Theft,34
040,St.Andrew-Windfields (40),2020,Break and Enter,50
040,St.Andrew-Windfields (40),2020,Robbery,11
040,St.Andrew-Windfields (40),2020,Theft Over,3
040,St.Andrew-Windfields (40),2021,Assault,51
040,St.Andrew-Windfields (40),2021,Auto Theft,65
040,St.Andrew-Windfields (40),2021,Break and Enter,33
040,St.Andrew-Windfields (40),2021,Robbery,2
040,St.Andrew-Windfields (40),2021,Theft Over,8
040,St.Andrew-Windfields (40),2022,Assault,59
040,St.Andrew-Windfields (40),2022,Auto Theft,89
040,St.Andrew-Windfields (40),2022,Break and Enter,53
040,St.Andrew-Windfields (40),2022,Robbery,9
040,St.Andrew-Windfields (40),2022,Theft Over,12
040,St.Andrew-Windfields (40),2023,Assault,58
040,St.Andrew-Windfields (40),2023,Auto Theft,138
040,St.Andrew-Windfields (40),2023,Break and Enter,92
040,St.Andrew-Windfields (40),2023,Robbery,14
040,St.Andrew-Windfields (40),2023,Theft Over,12
040,St.Andrew-Windfields (40),2024,Assault,93
040,St.Andrew-Windfields (40),2024,Auto Theft,86
040,St.Andrew-Windfields (40),2024,Break and Enter,99
040,St.Andrew-Windfields (40),2024,Robbery,24
040,St.Andrew-Windfields (40),2024,Theft Over,15
040,St.Andrew-Windfields (40),2025,Assault,82
040,St.Andrew-Windfields (40),2025,Auto Theft,30
040,St.Andrew-Windfields (40),2025,Break and Enter,56
040,St.Andrew-Windfields (40),2025,Robbery,14
040,St.Andrew-Windfields (40),2025,Theft Over,2
041,Bridle Path-Sunnybrook-York Mills (41),2012,Theft Over,1
041,Bridle Path-Sunnybrook-York Mills (41),2013,Theft Over,2
041,Bridle Path-Sunnybrook-York Mills (41),2014,Assault,20
041,Bridle Path-Sunnybrook-York Mills (41),2014,Auto Theft,5
041,Bridle Path-Sunnybrook-York Mills (41),2014,Break and Enter,38
041,Bridle Path-Sunnybrook-York Mills (41),2014,Robbery,1
041,Bridle Path-Sunnybrook-York Mills (41),2014,Theft Over,5
041,Bridle Path-Sunnybrook-York Mills (41),2015,Assault,28
041,Bridle Path-Sunnybrook-York Mills (41),2015,Auto Theft,11
041,Bridle Path-Sunnybrook-York Mills (41),2015,Break and Enter,35
041,Bridle Path-Sunnybrook-York Mills (41),2015,Robbery,1
041,Bridle Path-Sunnybrook-York Mills (41),2015,Theft Over,4
041,Bridle Path-Sunnybrook-York Mills (41),2016,Assault,18
041,Bridle Path-Sunnybrook-York Mills (41),2016,Auto Theft,12
041,Bridle Path-Sunnybrook-York Mills (41),2016,Break and Enter,51
041,Bridle Path-Sunnybrook-York Mills (41),2016,Robbery,2
041,Bridle Path-Sunnybrook-York Mills (41),2016,Theft Over,4
041,Bridle Path-Sunnybrook-York Mills (41),2017,Assault,27
041,Bridle Path-Sunnybrook-York Mills (41),2017,Auto Theft,2
041,Bridle Path-Sunnybrook-York Mills (41),2017,Break and Enter,64
041,Bridle Path-Sunnybrook-York Mills (41),2017,Robbery,1
041,Bridle Path-Sunnybrook-York Mills (41),2017,Theft Over,4
041,Bridle Path-Sunnybrook-York Mills (41),2018,Assault,32
041,Bridle Path-Sunnybrook-York Mills (41),2018,Auto Theft,9
041,Bridle Path-Sunnybrook-York Mills (41),2018,Break and Enter,53
041,Bridle Path-Sunnybrook-York Mills (41),2018,Theft Over,6
041,Bridle Path-Sunnybrook-York Mills (41),2019,Assault,43
041,Bridle Path-Sunnybrook-York Mills (41),2019,Auto Theft,11
041,Bridle Path-Sunnybrook-York Mills (41),2019,Break and Enter,53
041,Bridle Path-Sunnybrook-York Mills (41),2019,Robbery,13
041,Bridle Path-Sunnybrook-York Mills (41),2019,Theft Over,3
041,Bridle Path-Sunnybrook-York Mills (41),2020,Assault,47
041,Bridle Path-Sunnybrook-York Mills (41),2020,Auto Theft,15
041,Bridle Path-Sunnybrook-York Mills (41),2020,Break and Enter,31
041,Bridle Path-Sunnybrook-York Mills (41),2020,Robbery,6
041,Bridle Path-Sunnybrook-York Mills (41),2020,Theft Over,4
041,Bridle Path-Sunnybrook-York Mills (41),2021,Assault,45
041,Bridle Path-Sunnybrook-York Mills (41),2021,Auto Theft,39
041,Bridle Path-Sunnybrook-York Mills (41),2021,Break and Enter,18
041,Bridle Path-Sunnybrook-York Mills (41),2021,Robbery,5
041,Bridle Path-Sunnybrook-York Mills (41),2021,Theft Over,2
041,Bridle Path-Sunnybrook-York Mills (41),2022,Assault,32
041,Bridle Path-Sunnybrook-York Mills (41),2022,Auto Theft,60
041,Bridle Path-Sunnybrook-York Mills (41),2022,Break and Enter,47
041,Bridle Path-Sunnybrook-York Mills (41),2022,Robbery,3
041,Bridle Path-Sunnybrook-York Mills (41),2022,Theft Over,5
041,Bridle Path-Sunnybrook-York Mills (41),2023,Assault,48
041,Bridle Path-Sunnybrook-York Mills (41),2023,Auto Theft,81
041,Bridle Path-Sunnybrook-York Mills (41),2023,Break and Enter,95
041,Bridle Path-Sunnybrook-York Mills (41),2023,Robbery,3
041,Bridle Path-Sunnybrook-York Mills (41),2023,Theft Over,8
041,Bridle Path-Sunnybrook-York Mills (41),2024,Assault,37
041,Bridle Path-Sunnybrook-York Mills (41),2024,Auto Theft,36
041,Bridle Path-Sunnybrook-York Mills (41),2024,Break and Enter,71
041,Bridle Path-Sunnybrook-York Mills (41),2024,Robbery,12
041,Bridle Path-Sunnybrook-York Mills (41),2024,Theft Over,9
041,Bridle Path-Sunnybrook-York Mills (41),2025,Assault,17
041,Bridle Path-Sunnybrook-York Mills (41),2025,Auto Theft,20
041,Bridle Path-Sunnybrook-York Mills (41),2025,Break and Enter,37
041,Bridle Path-Sunnybrook-York Mills (41),2025,Robbery,5
041,Bridle Path-Sunnybrook-York Mills (41),2025,Theft Over,1
042,Banbury-Don Mills (42),2003,Assault,1
042,Banbury-Don Mills (42),2004,Assault,1
042,Banbury-Don Mills (42),2009,Assault,1
042,Banbury-Don Mills (42),2012,Assault,1
042,Banbury-Don Mills (42),2013,Assault,4
042,Banbury-Don Mills (42),2013,Break and Enter,1
042,Banbury-Don Mills (42),2013,Theft Over,2
042,Banbury-Don Mills (42),2014,Assault,58
042,Banbury-Don Mills (42),2014,Auto Theft,19
042,Banbury-Don Mills (42),2014,Break and Enter,66
042,Banbury-Don Mills (42),2014,Robbery,11
042,Banbury-Don Mills (42),2014,Theft Over,9
042,Banbury-Don Mills (42),2015,Assault,74
042,Banbury-Don Mills (42),2015,Auto Theft,20
042,Banbury-Don Mills (42),2015,Break and Enter,87
042,Banbury-Don Mills (42),2015,Robbery,28
042,Banbury-Don Mills (42),2015,Theft Over,16
042,Banbury-Don Mills (42),2016,Assault,86
042,Banbury-Don Mills (42),2016,Auto Theft,8
042,Banbury-Don Mills (42),2016,Break and Enter,56
042,Banbury-Don Mills (42),2016,Robbery,18
042,Banbury-Don Mills (42),2016,Theft Over,9
042,Banbury-Don Mills (42),2017,Assault,108
042,Banbury-Don Mills (42),2017,Auto Theft,17
042,Banbury-Don Mills (42),2017,Break and Enter,63
042,Banbury-Don Mills (42),2017,Robbery,10
042,Banbury-Don Mills (42),2017,Theft Over,6
042,Banbury-Don Mills (42),2018,Assault,73
042,Banbury-Don Mills (42),2018,Auto Theft,27
042,Banbury-Don Mills (42),2018,Break and Enter,87
042,Banbury-Don Mills (42),2018,Robbery,8
042,Banbury-Don Mills (42),2018,Theft Over,8
042,Banbury-Don Mills (42),2019,Assault,74
042,Banbury-Don Mills (42),2019,Auto Theft,46
042,Banbury-Don Mills (42),2019,Break and Enter,79
042,Banbury-Don Mills (42),2019,Robbery,13
042,Banbury-Don Mills (42),2019,Theft Over,15
042,Banbury-Don Mills (42),2020,Assault,79
042,Banbury-Don Mills (42),2020,Auto Theft,49
042,Banbury-Don Mills (42),2020,Break and Enter,41
